"","RADIUS","X","Y"
"1",0.1,0.5,0.1
"2",0.2,0.101508822781888,0.172325154569596
"3",0.023606797749979,0.265826425201811,0.158849203145333
"4",-0.423606797749979,-0.326002870055565,0.543257560446659
"5",0.0493129705842678,0.594059592282471,0.0146317255566148
"6",0.2,0.101508822781888,0.172325154569596
